사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022070600100105,2022년 7월 6일 08시,수요일,경상남도 밀양시 삼랑진읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,이륜,남,79세,상해없음,승용,여,25세,경상
2022070600100301,2022년 7월 6일 15시,수요일,경상남도 밀양시 가곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,66세,상해없음,승용,남,60세,상해없음
2022070600100390,2022년 7월 6일 17시,수요일,경상남도 밀양시 부북면,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,원동기,여,60세,중상
2022070700100007,2022년 7월 7일 00시,목요일,경상남도 밀양시 활성동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,29세,상해없음,특수,남,70세,중상
2022070700100081,2022년 7월 7일 07시,목요일,경상남도 밀양시 상남면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,51세,경상
2022070700100082,2022년 7월 7일 07시,목요일,경상남도 밀양시 상남면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,24세,경상
2022070700100083,2022년 7월 7일 07시,목요일,경상남도 밀양시 상남면,중상사고,0,2,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,27세,중상
2022070700100213,2022년 7월 7일 10시,목요일,경상남도 밀양시 삼랑진읍,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승용,남,78세,경상
2022070800100277,2022년 7월 8일 13시,금요일,경상남도 밀양시 내이동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,여,72세,중상,승용,여,26세,상해없음
2022071100100262,2022년 7월 11일 12시,월요일,경상남도 밀양시 교동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,67세,상해없음,승용,여,58세,경상
2022071200100232,2022년 7월 12일 13시,화요일,경상남도 밀양시 교동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,79세,경상,화물,남,74세,상해없음
2022071200100328,2022년 7월 12일 16시,화요일,경상남도 밀양시 가곡동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,54세,경상,승용,남,60세,경상
2022071300100237,2022년 7월 13일 13시,수요일,경상남도 밀양시 무안면,중상사고,0,2,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,49세,중상,승용,여,65세,중상
2022071500100198,2022년 7월 15일 11시,금요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,69세,상해없음,보행자,남,30세,경상
2022071600100394,2022년 7월 16일 17시,토요일,경상남도 밀양시 청도면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,23세,경상
2022071700100128,2022년 7월 17일 11시,일요일,경상남도 밀양시 단장면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,22세,상해없음,승용,남,66세,경상
2022071800100073,2022년 7월 18일 07시,월요일,경상남도 밀양시 초동면,경상사고,0,0,2,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,66세,경상,,,,
2022071800100181,2022년 7월 18일 10시,월요일,경상남도 밀양시 산외면,중상사고,0,2,0,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,남,55세,상해없음,승용,여,74세,중상
2022071900100256,2022년 7월 19일 13시,화요일,경상남도 밀양시 내일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,승용,여,46세,경상
2022071900100442,2022년 7월 19일 18시,화요일,경상남도 밀양시 가곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,이륜,남,55세,중상
2022072100100116,2022년 7월 21일 08시,목요일,경상남도 밀양시 부북면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,42세,상해없음,화물,남,41세,경상
2022072100100467,2022년 7월 21일 19시,목요일,경상남도 밀양시 내이동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,49세,상해없음,원동기,남,22세,중상
2022072200100076,2022년 7월 22일 07시,금요일,경상남도 밀양시 부북면,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승합,남,38세,상해없음,승합,남,43세,경상
2022072200100287,2022년 7월 22일 13시,금요일,경상남도 밀양시 가곡동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,여,51세,중상
2022072300100130,2022년 7월 23일 10시,토요일,경상남도 밀양시 내이동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,51세,부상신고,,,,
2022072300100208,2022년 7월 23일 12시,토요일,경상남도 밀양시 삼문동,경상사고,0,0,5,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,승용,남,57세,상해없음
2022072300100335,2022년 7월 23일 16시,토요일,경상남도 밀양시 단장면,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 교량,화물,여,61세,상해없음,보행자,여,40세,경상
2022072500100101,2022년 7월 25일 08시,월요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,23세,경상
2022072600100494,2022년 7월 26일 18시,화요일,경상남도 밀양시 상동면,중상사고,0,1,0,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,화물,남,64세,상해없음,승용,여,67세,중상
2022072800100144,2022년 7월 28일 09시,목요일,경상남도 밀양시 무안면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,여,54세,중상
2022072800100235,2022년 7월 28일 12시,목요일,경상남도 밀양시 내이동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,84세,부상신고,승용,남,35세,상해없음
2022072800100392,2022년 7월 28일 16시,목요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,여,37세,경상
2022072800100487,2022년 7월 28일 18시,목요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,보행자,여,13세,경상
2022072900100326,2022년 7월 29일 14시,금요일,경상남도 밀양시 내이동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,화물,남,77세,중상
2022073000100191,2022년 7월 30일 11시,토요일,경상남도 밀양시 산외면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,45세,상해없음,보행자,여,51세,중상
2022073100100217,2022년 7월 31일 14시,일요일,경상남도 밀양시 무안면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,승용,남,30세,경상
2022073100100282,2022년 7월 31일 16시,일요일,경상남도 밀양시 삼랑진읍,중상사고,0,1,2,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,57세,경상,,,,
2022073100100283,2022년 7월 31일 16시,일요일,경상남도 밀양시 산외면,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,25세,경상
2022073100100366,2022년 7월 31일 19시,일요일,경상남도 밀양시 초동면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,경상,,,,
2022080100100315,2022년 8월 1일 16시,월요일,경상남도 밀양시 무안면,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,남,41세,경상
2022080100100357,2022년 8월 1일 17시,월요일,경상남도 밀양시 내이동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,52세,경상,이륜,남,39세,중상
2022080200100392,2022년 8월 2일 17시,화요일,경상남도 밀양시 부북면,사망사고,1,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,53세,사망,승용,남,37세,경상
2022080300100174,2022년 8월 3일 11시,수요일,경상남도 밀양시 산외면,경상사고,0,0,5,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,여,44세,상해없음,승용,남,34세,경상
2022080300100175,2022년 8월 3일 11시,수요일,경상남도 밀양시 산외면,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,승용,남,53세,상해없음,승용,남,23세,경상
2022080300100203,2022년 8월 3일 12시,수요일,경상남도 밀양시 활성동,중상사고,0,1,9,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,남,25세,중상
2022080300100326,2022년 8월 3일 15시,수요일,경상남도 밀양시 상남면,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,사륜오토바이(ATV),여,52세,상해없음,,,,
2022080300100490,2022년 8월 3일 20시,수요일,경상남도 밀양시 내일동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,흐림,교차로 - 교차로안,승용,남,37세,상해없음,이륜,남,41세,경상
2022080500100375,2022년 8월 5일 16시,금요일,경상남도 밀양시 상남면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,70세,상해없음,승용,여,42세,경상
2022080700100367,2022년 8월 7일 22시,일요일,경상남도 밀양시 상남면,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,승용,남,25세,기타불명,승용,남,42세,경상
2022080800100422,2022년 8월 8일 18시,월요일,경상남도 밀양시 상남면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,이륜,남,41세,중상
2022080800100564,2022년 8월 8일 23시,월요일,경상남도 밀양시 내이동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,24세,경상,승용,남,23세,경상
2022080900100384,2022년 8월 9일 18시,화요일,경상남도 밀양시 교동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,흐림,단일로 - 기타,승합,남,59세,상해없음,보행자,여,66세,중상
2022081000100010,2022년 8월 10일 00시,수요일,경상남도 밀양시 내일동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,22세,중상,,,,
2022081000100283,2022년 8월 10일 15시,수요일,경상남도 밀양시 상남면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,여,57세,상해없음,승용,여,49세,경상
2022081100100259,2022년 8월 11일 15시,목요일,경상남도 밀양시 상남면,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,52세,상해없음,승용,남,41세,경상
2022081200100132,2022년 8월 12일 09시,금요일,경상남도 밀양시 삼랑진읍,중상사고,0,2,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,21세,경상,승용,남,74세,중상
2022081300100003,2022년 8월 13일 00시,토요일,경상남도 밀양시 삼랑진읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,63세,중상
2022081300100196,2022년 8월 13일 12시,토요일,경상남도 밀양시 가곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,80세,상해없음,승용,남,67세,경상
2022081300100236,2022년 8월 13일 13시,토요일,경상남도 밀양시 삼랑진읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,이륜,남,59세,경상
2022081300100363,2022년 8월 13일 17시,토요일,경상남도 밀양시 교동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,46세,경상,,,,
2022081500100262,2022년 8월 15일 15시,월요일,경상남도 밀양시 상동면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,화물,남,58세,상해없음,승용,남,65세,경상
2022081500100449,2022년 8월 15일 23시,월요일,경상남도 밀양시 상동면,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,흐림,단일로 - 기타,이륜,남,47세,상해없음,승용,남,31세,경상
2022081800100208,2022년 8월 18일 11시,목요일,경상남도 밀양시 내이동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,흐림,단일로 - 기타,화물,남,53세,중상,,,,
2022081800100337,2022년 8월 18일 15시,목요일,경상남도 밀양시 상남면,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,승용,남,60세,중상
